,action_date,barcode,category,date,description,description_values.made_up_date,links.document_metadata,links.self,pages,paper_filed,transaction_id,type,company_number,filename,filetype
186,2017-03-31,A6WUOZM2,accounts,2018-01-09,accounts-with-accounts-type-micro-entity,2017-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/lfF2Cn3gvAekAykJfitMGSsmagNCYzi3IvesZsSODic,/company/08442579/filing-history/MzE5NDg0MzU0NGFkaXF6a2N4,11.0,True,MzE5NDg0MzU0NGFkaXF6a2N4,AA,08442579,accounts/GB-COH-08442579-2017-03-31.pdf,pdf
187,2018-03-31,A7GHP0OX,accounts,2018-10-22,accounts-with-accounts-type-total-exemption-full,2018-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/J7JRImaBH8gjza3kAwK3dtdTr1JZcb_Js6NW3RC9I00,/company/08453381/filing-history/MzIxNzQ3NTQzOGFkaXF6a2N4,8.0,True,MzIxNzQ3NTQzOGFkaXF6a2N4,AA,08453381,accounts/GB-COH-08453381-2018-03-31.pdf,pdf
188,2017-03-31,A6ZCMSI1,accounts,2018-02-12,accounts-amended-with-accounts-type-total-exemption-full,2017-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/IuAINwy9AcTuEpwBDc0pD8RRNTk8m89HA_2kydIyVhI,/company/08457477/filing-history/MzE5NzQ3NzE4NGFkaXF6a2N4,16.0,True,MzE5NzQ3NzE4NGFkaXF6a2N4,AAMD,08457477,accounts/GB-COH-08457477-2017-03-31.pdf,pdf
189,2018-03-31,A7IOX603,accounts,2018-11-19,accounts-with-accounts-type-total-exemption-full,2018-03-31,,/company/08457588/filing-history/MzIxOTczNjE5MWFkaXF6a2N4,,True,MzIxOTczNjE5MWFkaXF6a2N4,AA,,,
190,2017-04-30,A6AO277N,accounts,2017-07-24,accounts-with-accounts-type-total-exemption-full,2017-04-30,https://frontend-doc-api.companieshouse.gov.uk/document/myd93mwywivChQWjh_CVqRP8QbpXqlUwIwCU8Mwi4fo,/company/08492527/filing-history/MzE4MTIyODY0N2FkaXF6a2N4,12.0,True,MzE4MTIyODY0N2FkaXF6a2N4,AA,08492527,accounts/GB-COH-08492527-2017-04-30.pdf,pdf
191,2017-03-31,A70MWNIW,accounts,2018-03-06,accounts-with-accounts-type-total-exemption-full,2017-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/fkFlU0WWifQ1EuyAU-FHr_fZnN-lPX3hA-BZX-CjK3c,/company/08501325/filing-history/MzE5OTM1NTAwM2FkaXF6a2N4,15.0,True,MzE5OTM1NTAwM2FkaXF6a2N4,AA,08501325,accounts/GB-COH-08501325-2017-03-31.pdf,pdf
192,2017-04-30,A71CK2M1,accounts,2018-03-14,accounts-with-accounts-type-total-exemption-full,2017-04-30,https://frontend-doc-api.companieshouse.gov.uk/document/F9XB3ndi-B3hQ9a0O5_DuCyPZcQvEfFXSawMTZmiz_0,/company/08509734/filing-history/MzIwMDAzODY1M2FkaXF6a2N4,11.0,True,MzIwMDAzODY1M2FkaXF6a2N4,AA,08509734,accounts/GB-COH-08509734-2017-04-30.pdf,pdf
193,2017-05-31,X70ON7RF,accounts,2018-02-27,accounts-with-accounts-type-micro-entity,2017-05-31,https://frontend-doc-api.companieshouse.gov.uk/document/erjKvSCmqwqk4MkkgkkJU4TYK3P9NNC3JoGq5BrDC4Q,/company/08522576/filing-history/MzE5ODg3OTQyMGFkaXF6a2N4,3.0,,MzE5ODg3OTQyMGFkaXF6a2N4,AA,08522576,accounts/GB-COH-08522576-2017-05-31.html,html
194,2017-05-31,A6IDCOWP,accounts,2017-11-14,accounts-with-accounts-type-total-exemption-full,2017-05-31,https://frontend-doc-api.companieshouse.gov.uk/document/xaewhFIuZxENmLOwkLsWZ-rjfzXz7lOPRSOZn5u1Tzo,/company/08524475/filing-history/MzE5MDE2NDc0OGFkaXF6a2N4,14.0,True,MzE5MDE2NDc0OGFkaXF6a2N4,AA,08524475,accounts/GB-COH-08524475-2017-05-31.pdf,pdf
195,2017-03-31,L783RZS1,accounts,2018-06-19,accounts-with-accounts-type-total-exemption-full,2017-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/leLCXMQZTHtM-6qivPg2zva19SdceYltZZaqymbsyks,/company/08532529/filing-history/MzIwNzcxMDIwNGFkaXF6a2N4,11.0,True,MzIwNzcxMDIwNGFkaXF6a2N4,AA,08532529,accounts/GB-COH-08532529-2017-03-31.pdf,pdf
196,2015-06-30,S51DTEKZ,accounts,2016-03-01,accounts-with-accounts-type-total-exemption-small,2015-06-30,https://frontend-doc-api.companieshouse.gov.uk/document/m5rtM5ZXMPnnMs8ZQiDSz-F5uZ5NOVqVzcKb3P91TPg,/company/08552938/filing-history/MzE0MzAzNDYzOWFkaXF6a2N4,12.0,True,MzE0MzAzNDYzOWFkaXF6a2N4,AA,08552938,accounts/GB-COH-08552938-2015-06-30.pdf,pdf
197,2017-10-31,A7AIRJX6,accounts,2018-07-25,accounts-with-accounts-type-total-exemption-full,2017-10-31,https://frontend-doc-api.companieshouse.gov.uk/document/S7eHhFjMlp-3KBGCyyE3d_-GhxNfW6v_EOLLMXcm7HM,/company/08584240/filing-history/MzIxMDU1Njg3N2FkaXF6a2N4,14.0,True,MzIxMDU1Njg3N2FkaXF6a2N4,AA,08584240,accounts/GB-COH-08584240-2017-10-31.pdf,pdf
198,2017-07-31,X74SGEWO,accounts,2018-04-27,accounts-with-accounts-type-micro-entity,2017-07-31,https://frontend-doc-api.companieshouse.gov.uk/document/Biz43BBCG6xg84aLd18eT8Eim7krVK2jWzPAUCFKLVM,/company/08593643/filing-history/MzIwMzY3MzA3M2FkaXF6a2N4,6.0,,MzIwMzY3MzA3M2FkaXF6a2N4,AA,08593643,accounts/GB-COH-08593643-2017-07-31.html,html
199,2017-07-31,A79VQ6K8,accounts,2018-07-13,accounts-with-accounts-type-total-exemption-full,2017-07-31,https://frontend-doc-api.companieshouse.gov.uk/document/Mk7E6chCzDi9XhtP3GWp5o9pW-Zos4cHUoT7U9yooRQ,/company/08602743/filing-history/MzIwOTcwMjYyM2FkaXF6a2N4,21.0,True,MzIwOTcwMjYyM2FkaXF6a2N4,AA,08602743,accounts/GB-COH-08602743-2017-07-31.pdf,pdf
200,2017-07-31,X74GGU55,accounts,2018-04-23,accounts-with-accounts-type-micro-entity,2017-07-31,https://frontend-doc-api.companieshouse.gov.uk/document/BSDv-ItkSkGEJun-b42SIdYTYd6uelHN-oBNUk3Do-s,/company/08621311/filing-history/MzIwMzIxMjE0N2FkaXF6a2N4,7.0,,MzIwMzIxMjE0N2FkaXF6a2N4,AA,08621311,accounts/GB-COH-08621311-2017-07-31.html,html
201,,L7B3I5EP,accounts,2018-08-02,accounts-with-accounts-type-unaudited-abridged,2017-07-31,https://frontend-doc-api.companieshouse.gov.uk/document/3uPK5zLde3XgjGRwxYl4LL4aszqMbooCGvh67k9CNUU,/company/08623240/filing-history/MzIxMTI0NjIzMWFkaXF6a2N4,10.0,True,MzIxMTI0NjIzMWFkaXF6a2N4,AA,08623240,accounts/GB-COH-08623240-2017-07-31.pdf,pdf
202,2017-03-31,A6LN4KC3,accounts,2017-12-22,accounts-with-accounts-type-total-exemption-full,2017-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/8oddOeQzEhNfBYLBoTBk8yjXBjWxWipvjHIscyBBcDw,/company/08623258/filing-history/MzE5MzYyMTYyMGFkaXF6a2N4,9.0,True,MzE5MzYyMTYyMGFkaXF6a2N4,AA,08623258,accounts/GB-COH-08623258-2017-03-31.pdf,pdf
203,2017-08-31,X77ZLEC8,accounts,2018-06-13,accounts-with-accounts-type-micro-entity,2017-08-31,https://frontend-doc-api.companieshouse.gov.uk/document/NjDlwb7Mvplr_2P2pnEOkL11DdRGMVTWigtEcDcR7IY,/company/08652494/filing-history/MzIwNzI4NDMxOWFkaXF6a2N4,6.0,,MzIwNzI4NDMxOWFkaXF6a2N4,AA,08652494,accounts/GB-COH-08652494-2017-08-31.html,html
204,2017-10-31,A7AIPVVL,accounts,2018-07-25,accounts-with-accounts-type-total-exemption-full,2017-10-31,https://frontend-doc-api.companieshouse.gov.uk/document/QsFzCGLeW2OKiMM85_TJmq3uyFXPqYRsabSQw4PeWys,/company/08667191/filing-history/MzIxMDU0MjE1MWFkaXF6a2N4,11.0,True,MzIxMDU0MjE1MWFkaXF6a2N4,AA,08667191,accounts/GB-COH-08667191-2017-10-31.pdf,pdf
205,2017-03-31,A6KV1VH5,accounts,2017-12-18,accounts-with-accounts-type-total-exemption-full,2017-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/EVAuvlILIvSorVcNYJKScqpyByCs5QCJR-HlhgMhVbk,/company/08667211/filing-history/MzE5MzA2Nzc1MWFkaXF6a2N4,11.0,True,MzE5MzA2Nzc1MWFkaXF6a2N4,AA,08667211,accounts/GB-COH-08667211-2017-03-31.pdf,pdf
206,2017-12-31,A72WY6AY,accounts,2018-04-09,accounts-with-accounts-type-total-exemption-full,2017-12-31,https://frontend-doc-api.companieshouse.gov.uk/document/Mg6ZvMNiCt1dkUnVFkKeE1NBki7LJTUtu08n9AFCrdM,/company/08675364/filing-history/MzIwMjEzMTg4OWFkaXF6a2N4,10.0,True,MzIwMjEzMTg4OWFkaXF6a2N4,AA,08675364,accounts/GB-COH-08675364-2017-12-31.pdf,pdf
207,2017-09-30,A6IV9WEP,accounts,2017-11-20,accounts-with-accounts-type-total-exemption-full,2017-09-30,https://frontend-doc-api.companieshouse.gov.uk/document/6wSZX1y8N4KU3eEx_9IlCdXHe6rWA7rrO1NvNDNUTv0,/company/08704098/filing-history/MzE5MDUzMjgzM2FkaXF6a2N4,17.0,True,MzE5MDUzMjgzM2FkaXF6a2N4,AA,08704098,accounts/GB-COH-08704098-2017-09-30.pdf,pdf
208,2017-09-30,A78YCZOH,accounts,2018-06-29,accounts-with-accounts-type-total-exemption-full,2017-09-30,https://frontend-doc-api.companieshouse.gov.uk/document/WuNd6Osg27zaRPq30iMlsN7j1q3WXoYGAebNX_Lw0YI,/company/08707805/filing-history/MzIwODY4MTIwMGFkaXF6a2N4,16.0,True,MzIwODY4MTIwMGFkaXF6a2N4,AA,08707805,accounts/GB-COH-08707805-2017-09-30.pdf,pdf
209,2017-03-31,X673ZW7S,accounts,2017-05-24,accounts-with-accounts-type-dormant,2017-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/8lxxdjfHRyAtgLWqsBSJJ1PVZhWndBksm38dzozRCBQ,/company/08710016/filing-history/MzE3NjU1OTg4M2FkaXF6a2N4,2.0,,MzE3NjU1OTg4M2FkaXF6a2N4,AA,08710016,accounts/GB-COH-08710016-2017-03-31.html,html
210,2017-03-31,A6GIJO2Z,accounts,2017-10-10,accounts-with-accounts-type-total-exemption-full,2017-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/l6UvPTKzc43yU_Rtt23vzt3YMm5og-maBQqoHu0H9qM,/company/08733997/filing-history/MzE4NzM2OTEwNWFkaXF6a2N4,13.0,True,MzE4NzM2OTEwNWFkaXF6a2N4,AA,08733997,accounts/GB-COH-08733997-2017-03-31.pdf,pdf
211,2017-10-31,X7B2R0ZC,accounts,2018-07-27,accounts-with-accounts-type-total-exemption-full,2017-10-31,https://frontend-doc-api.companieshouse.gov.uk/document/FirRpF365FiMzOPMD-15vPzmFvyiw60tAbbPq5yOkeU,/company/08739217/filing-history/MzIxMDc3NzczNGFkaXF6a2N4,9.0,,MzIxMDc3NzczNGFkaXF6a2N4,AA,08739217,accounts/GB-COH-08739217-2017-10-31.html,html
212,2017-03-31,A6XF6I63,accounts,2018-01-15,accounts-with-accounts-type-total-exemption-full,2017-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/IPjIBZ_8EA4vgvMetyh_0Hf0BNhiybgP-MftQq4F6IU,/company/08769882/filing-history/MzE5NTI0Mzk2NmFkaXF6a2N4,19.0,True,MzE5NTI0Mzk2NmFkaXF6a2N4,AA,08769882,accounts/GB-COH-08769882-2017-03-31.pdf,pdf
213,2016-03-31,X5Z6NJHE,accounts,2017-01-30,accounts-with-accounts-type-micro-entity,2016-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/TfXgj7U0ey840s6gGrhBmeSKYYVdlJxpXGwKHlD9oI8,/company/08769910/filing-history/MzE2Nzc0NTMyN2FkaXF6a2N4,2.0,,MzE2Nzc0NTMyN2FkaXF6a2N4,AA,08769910,accounts/GB-COH-08769910-2016-03-31.html,html
214,2017-11-30,A76JHKSA,accounts,2018-05-29,accounts-with-accounts-type-total-exemption-full,2017-11-30,https://frontend-doc-api.companieshouse.gov.uk/document/qWZ0RAtsiWYl74SNAppafH-wzar-afPNi3hr2x3k018,/company/08787415/filing-history/MzIwNjA2Mzg5MWFkaXF6a2N4,8.0,True,MzIwNjA2Mzg5MWFkaXF6a2N4,AA,08787415,accounts/GB-COH-08787415-2017-11-30.pdf,pdf
215,2017-11-30,A7D063AY,accounts,2018-09-04,accounts-with-accounts-type-micro-entity,2017-11-30,https://frontend-doc-api.companieshouse.gov.uk/document/bpN1MVKVFjtJ76_eIMS0J1tp8j0HE5izUnOu5ekE22I,/company/08789166/filing-history/MzIxMzYzODE4NmFkaXF6a2N4,7.0,True,MzIxMzYzODE4NmFkaXF6a2N4,AA,08789166,accounts/GB-COH-08789166-2017-11-30.pdf,pdf
216,2018-03-31,A7HCCYQ0,accounts,2018-10-31,accounts-with-accounts-type-total-exemption-full,2018-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/8NdZXfwLSNrw-OXrqpPbMw88JY0Gf9vaG2qF_5XZJCs,/company/08792801/filing-history/MzIxODMxMjY4NmFkaXF6a2N4,7.0,True,MzIxODMxMjY4NmFkaXF6a2N4,AA,08792801,accounts/GB-COH-08792801-2018-03-31.pdf,pdf
217,2016-12-31,X729EQFU,accounts,2018-03-22,accounts-with-accounts-type-total-exemption-full,2016-12-31,https://frontend-doc-api.companieshouse.gov.uk/document/dlOqy6a0JMhx8DtOW5I9-_3VGhoDBLSo8zYwyOdZ8ls,/company/08815492/filing-history/MzIwMDc0MjM2NGFkaXF6a2N4,9.0,,MzIwMDc0MjM2NGFkaXF6a2N4,AA,08815492,accounts/GB-COH-08815492-2016-12-31.html,html
218,2018-03-31,X7ENAVG9,accounts,2018-09-17,accounts-with-accounts-type-total-exemption-full,2018-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/tKCFfGQ7rEhW3aEslVYAQDHY7zqPqRNcIbJqS1ywqX8,/company/08827701/filing-history/MzIxNDY2MTI4MWFkaXF6a2N4,6.0,,MzIxNDY2MTI4MWFkaXF6a2N4,AA,08827701,accounts/GB-COH-08827701-2018-03-31.html,html
219,2017-12-31,S7F8BTAB,accounts,2018-09-28,accounts-with-accounts-type-total-exemption-full,2017-12-31,https://frontend-doc-api.companieshouse.gov.uk/document/6ceiNa6hFj6hIbphXyY0-8P65v95KEtoq0L4kcHqBws,/company/08829583/filing-history/MzIxNTY4MzU2N2FkaXF6a2N4,13.0,True,MzIxNTY4MzU2N2FkaXF6a2N4,AA,08829583,accounts/GB-COH-08829583-2017-12-31.pdf,pdf
220,2017-03-31,S6LNBQQ3,accounts,2017-12-22,accounts-with-accounts-type-total-exemption-full,2017-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/nNBxflnsZ2zVRly6E3UOajdrE41RMx27WuU8RjHdBO4,/company/08840405/filing-history/MzE5MzYwMjkzMGFkaXF6a2N4,30.0,True,MzE5MzYwMjkzMGFkaXF6a2N4,AA,08840405,accounts/GB-COH-08840405-2017-03-31.pdf,pdf
221,2018-01-31,A7H9S0NE,accounts,2018-10-29,accounts-with-accounts-type-total-exemption-full,2018-01-31,https://frontend-doc-api.companieshouse.gov.uk/document/B5_xU5updsaRb-Repz4ZtFxKUtD4x7oo4YNHGr24PBw,/company/08855184/filing-history/MzIxODEwNTIxN2FkaXF6a2N4,16.0,True,MzIxODEwNTIxN2FkaXF6a2N4,AA,08855184,accounts/GB-COH-08855184-2018-01-31.pdf,pdf
222,2017-02-28,A6KAIKQB,accounts,2017-12-11,accounts-with-accounts-type-total-exemption-full,2017-02-28,https://frontend-doc-api.companieshouse.gov.uk/document/N1nZTXUVGuxPHv6G95ZMqgroT2_cYaUG25KUu1GLMXA,/company/08880347/filing-history/MzE5MjQ4MDAyNWFkaXF6a2N4,16.0,True,MzE5MjQ4MDAyNWFkaXF6a2N4,AA,08880347,accounts/GB-COH-08880347-2017-02-28.pdf,pdf
223,2017-05-31,A70MWDT6,accounts,2018-03-06,accounts-with-accounts-type-total-exemption-full,2017-05-31,https://frontend-doc-api.companieshouse.gov.uk/document/SEPkij5kVsEoVxXxhQnt7xd9dVUVR-zOn3WeZSpLP24,/company/08896205/filing-history/MzE5OTM2MDE2M2FkaXF6a2N4,8.0,True,MzE5OTM2MDE2M2FkaXF6a2N4,AA,08896205,accounts/GB-COH-08896205-2017-05-31.pdf,pdf
224,2018-03-31,A7A0VV23,accounts,2018-07-18,accounts-with-accounts-type-total-exemption-full,2018-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/Tnx1horx8UgjR-RbHKLwh9kdzppomqqVg18pRbgKybg,/company/08904285/filing-history/MzIwOTk4OTYxOWFkaXF6a2N4,19.0,True,MzIwOTk4OTYxOWFkaXF6a2N4,AA,08904285,accounts/GB-COH-08904285-2018-03-31.pdf,pdf
225,2018-03-31,A7IOWZ36,accounts,2018-11-21,accounts-with-accounts-type-total-exemption-full,2018-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/kmcKcPMgVuilnxrarmG-llFBIPsF_lNSFHxDKIkFsvA,/company/08915020/filing-history/MzIxOTkyMzI1NmFkaXF6a2N4,13.0,True,MzIxOTkyMzI1NmFkaXF6a2N4,AA,08915020,accounts/GB-COH-08915020-2018-03-31.pdf,pdf
226,2017-03-31,A6KD3QAR,accounts,2017-12-07,accounts-with-accounts-type-total-exemption-full,2017-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/rfxEOEUm6wcjCYvO1JX1QqDBNMuA9rfQC-kFo7cFa28,/company/08928970/filing-history/MzE5MjA5ODcxOWFkaXF6a2N4,17.0,True,MzE5MjA5ODcxOWFkaXF6a2N4,AA,08928970,accounts/GB-COH-08928970-2017-03-31.pdf,pdf
227,2017-03-31,A6LSQ5RV,accounts,2018-01-03,accounts-with-accounts-type-total-exemption-full,2017-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/Hf1XHjkzJEThfDhxtpkIBYlBEwNPZMNNRKJopuGbMp8,/company/08929061/filing-history/MzE5NDMzOTU4N2FkaXF6a2N4,14.0,True,MzE5NDMzOTU4N2FkaXF6a2N4,AA,08929061,accounts/GB-COH-08929061-2017-03-31.pdf,pdf
228,2015-03-31,X4I4E64G,accounts,2015-10-16,accounts-with-accounts-type-total-exemption-full,2015-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/NJk6niTcB9j4r52dS6JmFllz6vusMrfo21SIQk0VDG4,/company/08938487/filing-history/MzEzMzE4MDI3OWFkaXF6a2N4,14.0,,MzEzMzE4MDI3OWFkaXF6a2N4,AA,08938487,accounts/GB-COH-08938487-2015-03-31.html,html
229,2018-03-31,A7AIPI1F,accounts,2018-07-25,accounts-with-accounts-type-total-exemption-full,2018-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/Sminmd9c6KEcjJiRb626ZGqlaVWwsloJgP7MM1_1CYc,/company/08958616/filing-history/MzIxMDUzMDc1M2FkaXF6a2N4,12.0,True,MzIxMDUzMDc1M2FkaXF6a2N4,AA,08958616,accounts/GB-COH-08958616-2018-03-31.pdf,pdf
230,2017-03-31,L724EYWJ,accounts,2018-03-23,accounts-with-accounts-type-total-exemption-full,2017-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/AcfkNga15cE4Rnidp5lY3Ek4_-X4wNDLKkbHTE707gM,/company/08961667/filing-history/MzIwMDgyMDg3OWFkaXF6a2N4,16.0,True,MzIwMDgyMDg3OWFkaXF6a2N4,AA,08961667,accounts/GB-COH-08961667-2017-03-31.pdf,pdf
231,2018-03-31,X7ITHLJ3,accounts,2018-11-16,accounts-with-accounts-type-total-exemption-full,2018-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/19cUFtrT48mLMHkpr2580cTywdidg3lh03RO8t1BNd4,/company/08963641/filing-history/MzIxOTYwNDA2NGFkaXF6a2N4,7.0,,MzIxOTYwNDA2NGFkaXF6a2N4,AA,08963641,accounts/GB-COH-08963641-2018-03-31.html,html
232,2017-04-30,A6LQ2XGY,accounts,2017-12-29,accounts-with-accounts-type-total-exemption-full,2017-04-30,https://frontend-doc-api.companieshouse.gov.uk/document/pyLS8yGUix-fVZHncYI7fMDHBXGyMStAHO0r1NQNB2g,/company/08975163/filing-history/MzE5MzgwNDcyNGFkaXF6a2N4,10.0,True,MzE5MzgwNDcyNGFkaXF6a2N4,AA,08975163,accounts/GB-COH-08975163-2017-04-30.pdf,pdf
233,2017-07-31,A72RUIMX,accounts,2018-04-06,accounts-with-accounts-type-total-exemption-full,2017-07-31,https://frontend-doc-api.companieshouse.gov.uk/document/GcOZ2pBb-vQsHxopvRA37JmIOxPGaNAIULSmnCwgErg,/company/08979183/filing-history/MzIwMTk1MzczNWFkaXF6a2N4,8.0,True,MzIwMTk1MzczNWFkaXF6a2N4,AA,08979183,accounts/GB-COH-08979183-2017-07-31.pdf,pdf
234,2017-12-31,A771F8JS,accounts,2018-06-06,accounts-with-accounts-type-total-exemption-full,2017-12-31,https://frontend-doc-api.companieshouse.gov.uk/document/8W_m3_zChBwGVwQqTgeaid9ChS5OI74BpB32S0j0jyg,/company/09012034/filing-history/MzIwNjc4ODk5NGFkaXF6a2N4,13.0,True,MzIwNjc4ODk5NGFkaXF6a2N4,AA,09012034,accounts/GB-COH-09012034-2017-12-31.pdf,pdf
235,2017-04-30,X6YSSE23,accounts,2018-01-31,accounts-with-accounts-type-total-exemption-full,2017-04-30,https://frontend-doc-api.companieshouse.gov.uk/document/vzBwVyR0YV4DuVNmt3iMh24y9uvz801c4ty-wBDtVU8,/company/09035399/filing-history/MzE5NjYwOTk1MmFkaXF6a2N4,8.0,,MzE5NjYwOTk1MmFkaXF6a2N4,AA,09035399,accounts/GB-COH-09035399-2017-04-30.html,html
236,2017-05-31,A70PIKSG,accounts,2018-03-08,accounts-with-accounts-type-micro-entity,2017-05-31,https://frontend-doc-api.companieshouse.gov.uk/document/YidEQBvMy4Il6huNU9gHIaVbH23a4upK1AfyOospLds,/company/09038027/filing-history/MzE5OTU2NTQ2MGFkaXF6a2N4,9.0,True,MzE5OTU2NTQ2MGFkaXF6a2N4,AA,09038027,accounts/GB-COH-09038027-2017-05-31.pdf,pdf
237,2017-05-31,A71CIG84,accounts,2018-03-14,accounts-with-accounts-type-total-exemption-full,2017-05-31,https://frontend-doc-api.companieshouse.gov.uk/document/fX1kmk8CBPxoUFcVgu-KpBgwNaEQXuy96RUax-3NAW4,/company/09048695/filing-history/MzIwMDA0OTA4OGFkaXF6a2N4,11.0,True,MzIwMDA0OTA4OGFkaXF6a2N4,AA,09048695,accounts/GB-COH-09048695-2017-05-31.pdf,pdf
238,2017-06-30,A77R23IB,accounts,2018-06-18,accounts-amended-with-accounts-type-total-exemption-full,2017-06-30,https://frontend-doc-api.companieshouse.gov.uk/document/CXvPujM0s69wHUX6FEIlbmDqJ79JedZ4gzkQI5jMYcQ,/company/09073394/filing-history/MzIwNzU5Njk3MGFkaXF6a2N4,16.0,True,MzIwNzU5Njk3MGFkaXF6a2N4,AAMD,09073394,accounts/GB-COH-09073394-2017-06-30.pdf,pdf
239,2017-06-30,A72WZII9,accounts,2018-04-06,accounts-with-accounts-type-total-exemption-full,2017-06-30,https://frontend-doc-api.companieshouse.gov.uk/document/kkYebk2uSCxvzIqUCTpg7XCneVpplhkmS26GlOeMRLk,/company/09077917/filing-history/MzIwMTk4NjE5OWFkaXF6a2N4,11.0,True,MzIwMTk4NjE5OWFkaXF6a2N4,AA,09077917,accounts/GB-COH-09077917-2017-06-30.pdf,pdf
240,2017-06-30,A77JEF9E,accounts,2018-06-13,accounts-with-accounts-type-total-exemption-full,2017-06-30,https://frontend-doc-api.companieshouse.gov.uk/document/771Q3qk0Dq8bzvfoQ9iy_yrKmAT1PDnFEiiJWoO-UJA,/company/09100476/filing-history/MzIwNzMxNzE0OGFkaXF6a2N4,11.0,True,MzIwNzMxNzE0OGFkaXF6a2N4,AA,09100476,accounts/GB-COH-09100476-2017-06-30.pdf,pdf
241,2017-07-31,A7A3FABC,accounts,2018-07-18,accounts-with-accounts-type-total-exemption-full,2017-07-31,https://frontend-doc-api.companieshouse.gov.uk/document/_iFz6lRmJz8VoIPV7b3HrP1yTJ46hXTFLHmnSMMhKsw,/company/09113164/filing-history/MzIxMDAxMzc1M2FkaXF6a2N4,13.0,True,MzIxMDAxMzc1M2FkaXF6a2N4,AA,09113164,accounts/GB-COH-09113164-2017-07-31.pdf,pdf
242,2017-03-31,X6L1WS2W,accounts,2017-12-11,accounts-with-accounts-type-micro-entity,2017-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/BUBIlKGQtyDIb8A2xEyaE7-RpDzlvpRjP8lCXQznuk4,/company/09114014/filing-history/MzE5MjUwNzM5MWFkaXF6a2N4,2.0,,MzE5MjUwNzM5MWFkaXF6a2N4,AA,09114014,accounts/GB-COH-09114014-2017-03-31.html,html
243,2017-07-31,A74RLHIR,accounts,2018-05-02,accounts-with-accounts-type-total-exemption-full,2017-07-31,https://frontend-doc-api.companieshouse.gov.uk/document/sZQRCjB6iCCPBBfXAZSVWi-LMwDikYXJb8cTdUiIJ98,/company/09123504/filing-history/MzIwNDA0NjU1M2FkaXF6a2N4,10.0,True,MzIwNDA0NjU1M2FkaXF6a2N4,AA,09123504,accounts/GB-COH-09123504-2017-07-31.pdf,pdf
244,2017-07-31,A7742NNM,accounts,2018-06-08,accounts-with-accounts-type-total-exemption-full,2017-07-31,https://frontend-doc-api.companieshouse.gov.uk/document/3JJQIyXOEq3TmPR_yYZGDgevWUBkCW08VMudOsEGb0w,/company/09144266/filing-history/MzIwNjk3NDkxOWFkaXF6a2N4,13.0,True,MzIwNjk3NDkxOWFkaXF6a2N4,AA,09144266,accounts/GB-COH-09144266-2017-07-31.pdf,pdf
245,2017-07-31,X74XZPPN,accounts,2018-04-30,accounts-with-accounts-type-micro-entity,2017-07-31,https://frontend-doc-api.companieshouse.gov.uk/document/o4ghWPUcEboCVrbZ3q7Y3Ei9RTkAcdz-dzO3PInAZkU,/company/09152368/filing-history/MzIwMzgxODMyMGFkaXF6a2N4,3.0,,MzIwMzgxODMyMGFkaXF6a2N4,AA,09152368,accounts/GB-COH-09152368-2017-07-31.html,html
246,2017-03-31,A78YDBAW,accounts,2018-07-02,accounts-with-accounts-type-total-exemption-full,2017-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/Y7c8FdEO4JmYknhJx6IZhO6QvJ6ZA0a2ONHXnmmSUn8,/company/09152423/filing-history/MzIwODc4OTc5OGFkaXF6a2N4,10.0,True,MzIwODc4OTc5OGFkaXF6a2N4,AA,09152423,accounts/GB-COH-09152423-2017-03-31.pdf,pdf
247,2017-08-31,A7740X9T,accounts,2018-06-11,accounts-with-accounts-type-micro-entity,2017-08-31,https://frontend-doc-api.companieshouse.gov.uk/document/-kLZfOnVEClREoXTm7JwarEam-U4HWUz_fZuvbAs9w8,/company/09166317/filing-history/MzIwNzA4OTU5MWFkaXF6a2N4,9.0,True,MzIwNzA4OTU5MWFkaXF6a2N4,AA,09166317,accounts/GB-COH-09166317-2017-08-31.pdf,pdf
